Experiment,Institution,Accession,SeedSource,LineType,Treatment,Facility,Rep,Flat,Row,Col,SowDate,seeds.sown,germinants.7d,germinants.14d,TransplantInfo,BoltDate,diameter.at.bolt,days.to.bolt,Germ.Bolting.Comments,inflorescence.height,mainbranch,ttl.maininfl.branch,basal.branch,branch.basalbranch,fruitnum,aborted.fruits,basalfruit.length,midfruit.length,upperfruit.length,avg.fruit.length,HarvestDate,HarvestInits,Harvest.Comments,Outlier1,Outlier2,Resolve?,SeeComments,Resolved?,Action
BC_Expt3pt6,BC,SALK_116332C,BC_SF10_0298,MUTANT,control,BC-GC1,2,3,J,2,5/24/2016,3,3,3,,6/29/2016,39.99,36,,7.0,0,0,2,2,0,21,,,,,7/27/2016,lg,"Top of main stem dead, all aborted fruits",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119155C,BC_SF10_0345,MUTANT,control,BC-GC1,2,3,J,3,5/24/2016,3,3,3,,6/28/2016,35.96,35,,8.0,3,3,3,4,0,24,,,,,8/5/2016,lg,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106993C,BC_SF10_0164,MUTANT,control,BC-GC1,2,3,J,4,5/24/2016,3,1,1,,6/29/2016,62.00,36,,9.0,2,2,6,6,0,38,,,,,8/5/2016,lg,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111486C,BC_SF10_0231,MUTANT,control,BC-GC1,2,3,J,5,5/24/2016,3,3,3,,6/26/2016,73.85,33,,37.5,3,5,0,0,121,21,11.80,10.51,10.14,10.82,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_108788C,BC_SF10_0188,MUTANT,control,BC-GC1,2,3,J,6,5/24/2016,3,2,2,,6/26/2016,64.71,33,,37.5,3,3,1,1,99,18,13.24,11.04,10.02,11.43,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_113413C,BC_SF10_0255,MUTANT,control,BC-GC1,2,3,K,1,5/24/2016,3,2,2,,6/26/2016,24.79,33,buds died (7/12),,,,,,,,,,,,8/5/2016,lg,Plant dead,,,,,,
BC_Expt3pt6,BC,SALK_108145C,BC_SF10_0177,MUTANT,control,BC-GC1,2,3,K,2,5/24/2016,3,3,3,,6/26/2016,46.30,33,,13.0,2,2,6,8,1,79,6.76,,,6.76,7/27/2016,lg,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC1,2-1,3,K,3,5/24/2016,3,3,3,,,,,DYING 7/13/16,,,,,,,,,,,,8/5/2016,lg,Plant dead,,,,,,
BC_Expt3pt6,BC,SALK_108256C,BC_SF10_0179,MUTANT,control,BC-GC1,2,3,K,4,5/24/2016,3,0,0,5D1,6/25/2016,49.34,32,,31.0,3,3,3,3,114,46,12.06,11.09,9.35,10.83,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_133437C,BC_SF11_0019,MUTANT,control,BC-GC1,2,3,K,5,5/24/2016,3,3,3,,6/25/2016,46.67,32,,15.5,1,1,3,10,56,74,11.29,9.79,9.24,10.11,8/5/2016,lg,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108103C,BC_SF10_0176,MUTANT,control,BC-GC1,2,3,K,6,5/24/2016,3,3,3,,6/24/2016,59.69,31,,34.2,2,4,2,5,109,38,13.88,10.22,9.00,11.03,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_108796C,BC_SF10_0189,MUTANT,control,BC-GC1,2,3,L,1,5/24/2016,3,2,2,,6/26/2016,60.88,33,,19.5,2,3,5,14,55,97,10.07,9.88,9.50,9.82,8/5/2016,lg,"Top of main stem dead, fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_114698C,BC_SF10_0272,MUTANT,control,BC-GC1,2,3,L,2,5/24/2016,3,3,3,,6/24/2016,59.07,31,,33.0,2,4,2,2,116,38,13.28,12.06,8.39,11.24,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC1,2-1,3,L,3,5/24/2016,3,3,3,,6/24/2016,62.95,31,,30.0,6,6,0,0,105,25,11.24,11.17,10.02,10.81,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_116113C,BC_SF10_0295,MUTANT,control,BC-GC1,2,3,L,4,5/24/2016,3,4,4,1F3,6/28/2016,42.12,35,,10.5,2,2,3,6,43,36,10.02,8.76,8.35,9.04,8/5/2016,lg,Fruits from BB,,,,,,
BC_Expt3pt6,BC,SALK_113793C,BC_SF10_0262,MUTANT,control,BC-GC1,2,3,L,5,5/24/2016,3,1,1,,6/26/2016,65.11,33,,30.0,2,2,3,6,116,45,11.40,11.00,10.19,10.86,7/27/2016,lg,,,,,,,
BC_Expt3pt6,BC,SALK_119046C,BC_SF10_0341,MUTANT,control,BC-GC1,2,3,L,6,5/24/2016,3,3,3,,6/27/2016,58.33,34,,9.5,1,1,3,8,62,36,10.60,10.24,8.76,9.87,8/5/2016,lg,Fruits from BB,,,,,,
BC_Expt3pt6,BC,SALK_119083C,BC_SF10_0342,MUTANT,control,BC-GC1,2,4,A,1,5/24/2016,3,2,2,,6/25/2016,45.32,32,,25.8,1,3,3,5,71,26,11.77,10.23,9.19,10.40,8/4/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_132906C,BC_SF11_0009,MUTANT,control,BC-GC1,2,4,A,2,5/24/2016,3,2,2,,6/27/2016,49.27,34,,12.7,1,1,3,10,58,96,9.52,10.22,9.43,9.72,8/4/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120295C,BC_SF10_0364,MUTANT,control,BC-GC1,2,4,A,3,5/24/2016,3,2,2,,6/28/2016,39.61,35,,31.2,3,7,1,1,119,97,13.16,7.34,11.21,10.57,8/4/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111217C,BC_SF10_0225,MUTANT,control,BC-GC1,2,4,A,4,5/24/2016,3,2,2,,6/21/2016,21.44,28,,23.0,3,8,5,10,113,163,11.17,10.23,10.19,10.53,8/4/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111337C,BC_SF10_0226,MUTANT,control,BC-GC1,2,4,A,5,5/24/2016,3,3,3,,6/24/2016,29.86,31,,24.0,2,4,3,6,104,88,10.84,7.03,6.31,8.06,8/4/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC1,2-2,4,A,6,5/24/2016,3,2,3,,6/30/2016,17.16,37,,1.9,0,0,2,2,0,14,,,,,8/4/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_115823C,BC_SF10_0289,MUTANT,control,BC-GC1,2,4,B,1,5/24/2016,3,2,3,,6/29/2016,70.70,36,,20.4,3,8,2,4,86,111,7.67,9.41,7.05,8.04,8/4/2016,vv,Fruits from MB,,,,,,
BC_Expt3pt6,BC,CS22659,BC_SF08_0309,PHYT,control,BC-GC1,2-2,4,B,2,5/24/2016,3,4,4,6E5,6/21/2016,15.02,28,,11.8,2,6,10,17,0,110,,,,,8/4/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,CS22658,BC_SF08_0315,PHYT,control,BC-GC1,2-2,4,B,3,5/24/2016,3,2,2,,7/3/2016,62.85,40,,11.7,0,0,4,6,6,67,5.89,5.22,6.34,5.82,8/4/2016,vv,Fruits from BB,Avg_Length,,,,,
BC_Expt3pt6,BC,SALK_119334C,BC_SF10_0348,MUTANT,control,BC-GC1,2,4,B,4,5/24/2016,3,3,3,,6/22/2016,39.30,29,,31.6,3,3,4,9,127,134,8.20,11.98,10.15,10.11,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119678C,BC_SF10_0355,MUTANT,control,BC-GC1,2,4,B,5,5/24/2016,3,2,2,,6/25/2016,24.42,32,,9.3,2,6,6,13,77,113,12.01,11.64,10.45,11.37,8/5/2016,vv,Fruits from MB,,,,,,
BC_Expt3pt6,BC,COL70000,BC_SF08_0303,PHYT,control,BC-GC1,2-2,4,B,6,5/24/2016,3,3,3,,6/23/2016,34.77,30,,11.6,0,0,6,11,80,91,9.54,10.58,7.53,9.22,8/5/2016,vv,Fruits from BB,,,,,,
BC_Expt3pt6,BC,SALK_107178C,BC_SF10_0167,MUTANT,control,BC-GC1,2,4,C,1,5/24/2016,3,2,2,,6/24/2016,46.17,31,,8.9,0,0,8,25,0,175,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_111080C,BC_SF10_0222,MUTANT,control,BC-GC1,2,4,C,2,5/24/2016,3,2,2,,6/28/2016,31.40,35,,10.8,1,1,5,5,0,17,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_115342C,BC_SF10_0279,MUTANT,control,BC-GC1,2,4,C,3,5/24/2016,3,3,3,,6/26/2016,33.36,33,,10.5,1,1,9,10,2,66,10.62,9.78,,10.20,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106837C,BC_SF10_0160,MUTANT,control,BC-GC1,2,4,C,4,5/24/2016,3,2,2,,6/23/2016,49.46,30,,2.7,0,0,10,10,0,26,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_109263C,BC_SF10_0195,MUTANT,control,BC-GC1,2,4,C,5,5/24/2016,3,2,2,,6/24/2016,34.58,31,,10.1,1,1,8,24,70,136,10.95,9.73,10.45,10.38,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_118368C,BC_SF10_0332,MUTANT,control,BC-GC1,2,4,C,6,5/24/2016,3,3,3,,6/24/2016,37.02,31,,32.2,1,3,2,6,118,72,13.35,8.52,10.59,10.82,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_133375C,BC_SF11_0018,MUTANT,control,BC-GC1,2,4,D,1,5/24/2016,2,2,2,,6/29/2016,26.72,36,,7.9,0,0,5,5,0,12,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_110671C,BC_SF10_0214,MUTANT,control,BC-GC1,2,4,D,2,5/24/2016,3,2,2,,6/26/2016,49.80,33,,15.3,2,2,5,16,45,175,10.23,10.42,11.03,10.56,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110394C,BC_SF10_0211,MUTANT,control,BC-GC1,2,4,D,3,5/24/2016,3,2,2,,6/29/2016,17.24,36,,4.8,0,0,0,0,0,0,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_108354C,BC_SF10_0180,MUTANT,control,BC-GC1,2,4,D,4,5/24/2016,3,3,3,,6/23/2016,31.61,30,,13.5,2,3,6,13,95,86,9.25,9.45,8.82,9.17,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC1,2-2,4,D,5,5/24/2016,3,3,2,,6/25/2016,41.43,32,,1.4,0,0,0,0,0,0,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_109947C,BC_SF10_0204,MUTANT,control,BC-GC1,2,4,D,6,5/24/2016,3,3,3,,6/25/2016,41.42,32,,25.6,3,4,4,8,92,135,13.21,6.25,11.71,10.39,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113000C,BC_SF10_0246,MUTANT,control,BC-GC1,2,4,E,1,5/24/2016,3,3,3,,6/26/2016,56.27,33,,32.5,3,5,2,5,127,97,10.15,12.14,11.70,11.33,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119147C,BC_SF10_0344,MUTANT,control,BC-GC1,2,4,E,2,5/24/2016,3,3,3,,6/21/2016,25.20,28,,7.3,0,0,9,10,90,121,13.18,9.10,6.84,9.71,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_112856C,BC_SF10_0242,MUTANT,control,BC-GC1,2,4,E,3,5/24/2016,3,3,3,,6/25/2016,40.96,32,,14.7,2,3,8,15,91,103,9.58,6.34,5.37,7.10,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109250C,BC_SF10_0194,MUTANT,control,BC-GC1,2,4,E,4,5/24/2016,3,3,3,,6/23/2016,63.59,30,,33.6,2,5,1,4,128,29,9.03,14.29,10.55,11.29,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC1,2-2,4,E,5,5/24/2016,3,2,2,,6/29/2016,53.99,36,,34.3,0,0,5,5,144,17,12.51,11.05,10.31,11.29,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116862C,BC_SF10_0307,MUTANT,control,BC-GC1,2,4,E,6,5/24/2016,3,3,3,,6/27/2016,56.33,34,,35.9,3,6,1,1,106,48,14.77,10.75,9.75,11.76,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108909C,BC_SF10_0190,MUTANT,control,BC-GC1,2,4,F,1,5/24/2016,3,2,2,,6/28/2016,43.33,35,,30.0,2,2,3,7,103,96,9.63,13.15,7.92,10.23,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113735C,BC_SF10_0258,MUTANT,control,BC-GC1,2,4,F,2,5/24/2016,3,2,2,,6/26/2016,66.72,33,,34.1,2,5,3,10,167,63,13.91,11.66,10.00,11.86,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108426C,BC_SF10_0181,MUTANT,control,BC-GC1,2,4,F,3,5/24/2016,3,3,3,,6/25/2016,44.07,32,,11.9,2,3,6,15,0,125,,,,,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22596,BC_SF08_0273,PHYT,control,BC-GC1,2-2,4,F,4,5/24/2016,3,3,3,,6/30/2016,69.46,37,,28.2,7,9,0,0,147,24,11.90,11.42,7.21,10.18,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_117402C,BC_SF10_0314,MUTANT,control,BC-GC1,2,4,F,5,5/24/2016,3,3,3,,6/28/2016,46.65,35,,14.8,1,1,11,18,3,126,10.36,9.63,9.29,9.76,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120107C,BC_SF10_0360,MUTANT,control,BC-GC1,2,4,F,6,5/24/2016,3,2,3,,6/26/2016,62.95,33,,34.7,2,5,2,8,141,66,12.86,14.58,9.38,12.27,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120392C,BC_SF10_0367,MUTANT,control,BC-GC1,2,4,G,1,5/24/2016,3,4,4,1E2,7/2/2016,24.92,39,,7.7,0,0,3,3,0,13,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_110070C,BC_SF10_0207,MUTANT,control,BC-GC1,2,4,G,2,5/24/2016,3,1,1,,6/25/2016,35.56,32,,2.7,0,0,0,0,0,14,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_113877C,BC_SF10_0264,MUTANT,control,BC-GC1,2,4,G,3,5/24/2016,3,4,3,5L3,7/1/2016,23.82,38,,3.4,0,0,2,2,0,0,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_119277C,BC_SF10_0347,MUTANT,control,BC-GC1,2,4,G,4,5/24/2016,3,2,2,,6/25/2016,46.06,32,,32.8,2,6,2,8,139,81,15.69,10.79,9.16,11.88,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109314C,BC_SF10_0197,MUTANT,control,BC-GC1,2,4,G,5,5/24/2016,3,3,3,,6/27/2016,58.97,34,,37.5,2,8,1,6,136,66,14.51,12.18,9.48,12.06,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116618C,BC_SF10_0304,MUTANT,control,BC-GC1,2,4,G,6,5/24/2016,3,3,3,,6/25/2016,54.68,32,,32.7,3,3,3,7,143,55,10.44,11.57,7.88,9.96,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_115655C,BC_SF10_0286,MUTANT,control,BC-GC1,2,4,H,1,5/24/2016,3,2,2,,6/24/2016,41.13,31,,31.1,1,3,3,8,134,99,12.77,11.18,11.41,11.79,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106478C,BC_SF10_0155,MUTANT,control,BC-GC1,2,4,H,2,5/24/2016,3,1,1,,6/26/2016,64.66,33,,,,,,,,,8.86,10.76,7.63,9.08,8/5/2016,vv,"Main stem looks cut, fruits from MB",,,Main stem was decapitated,Y,Y,Deleted all but fruit lengths
BC_Expt3pt6,BC,SALK_109126C,BC_SF10_0192,MUTANT,control,BC-GC1,2,4,H,3,5/24/2016,3,3,3,,6/24/2016,44.67,31,,21.6,2,4,4,9,117,108,10.09,12.07,6.08,9.41,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111406C,BC_SF10_0229,MUTANT,control,BC-GC1,2,4,H,4,5/24/2016,3,1,1,,6/23/2016,40.27,30,,33.6,2,2,3,9,100,85,10.84,9.48,8.89,9.74,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107694C,BC_SF10_0170,MUTANT,control,BC-GC1,2,4,H,5,5/24/2016,3,3,4,1C5,6/22/2016,29.26,29,,30.8,2,8,2,8,145,57,13.13,12.95,10.16,12.08,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110454C,BC_SF10_0212,MUTANT,control,BC-GC1,2,4,H,6,5/24/2016,3,2,2,,6/22/2016,49.28,29,,29.9,2,6,2,9,145,55,12.71,14.99,10.29,12.66,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_132739C,BC_SF11_0004,MUTANT,control,BC-GC1,2,4,I,1,5/24/2016,3,1,1,,6/22/2016,36.58,29,,27.9,2,3,3,4,146,36,13.01,11.92,10.15,11.69,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106430C,BC_SF10_0151,MUTANT,control,BC-GC1,2,4,I,2,5/24/2016,3,2,3,,6/22/2016,38.04,29,,22.7,4,6,5,9,107,175,11.57,9.28,8.16,9.67,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113751C,BC_SF10_0259,MUTANT,control,BC-GC1,2,4,I,3,5/24/2016,3,3,3,,6/26/2016,32.96,33,,7.3,0,0,6,6,0,0,,,,,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,CS22636,BC_SF08_0294,PHYT,control,BC-GC1,2-2,4,I,4,5/24/2016,3,2,2,,6/24/2016,42.50,31,,8.3,2,3,7,15,48,108,8.25,11.26,10.49,10.00,8/5/2016,vv,Fruits from BB,,,,,,
BC_Expt3pt6,BC,SALK_118908C,BC_SF10_0337,MUTANT,control,BC-GC1,2,4,I,5,5/24/2016,3,1,1,,6/25/2016,59.71,32,,33.0,2,5,3,10,133,80,13.38,13.84,8.72,11.98,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_133245C,BC_SF11_0017,MUTANT,control,BC-GC1,2,4,I,6,5/24/2016,3,2,2,,6/24/2016,46.38,31,,27.1,1,1,2,5,67,36,6.80,13.94,9.39,10.04,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120442C,BC_SF10_0369,MUTANT,control,BC-GC1,2,4,J,1,5/24/2016,3,2,2,,6/28/2016,45.06,35,,14.9,1,1,6,12,12,106,11.24,8.74,7.51,9.16,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC1,2-2,4,J,2,5/24/2016,3,3,4,5B1,6/27/2016,42.45,34,,13.6,2,3,3,5,58,76,9.06,10.47,10.58,10.04,8/5/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_106465C,BC_SF10_0153,MUTANT,control,BC-GC1,2,4,J,3,5/24/2016,3,3,3,,6/21/2016,31.27,28,,19.1,2,2,5,14,105,124,6.81,8.19,7.99,7.66,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC1,2-2,4,J,4,5/24/2016,3,2,2,,6/21/2016,20.52,28,,9.3,2,3,8,17,0,86,,,,,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110001C,BC_SF10_0205,MUTANT,control,BC-GC1,2,4,J,5,5/24/2016,3,3,3,,6/26/2016,65.70,33,,34.6,3,9,1,2,125,57,11.64,13.20,9.86,11.57,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120184C,BC_SF10_0363,MUTANT,control,BC-GC1,2,4,J,6,5/24/2016,3,3,3,,6/28/2016,60.84,35,,35.3,2,8,1,3,118,48,13.58,13.52,10.72,12.61,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110571C,BC_SF10_0213,MUTANT,control,BC-GC1,2,4,K,1,5/24/2016,3,2,2,,6/29/2016,39.06,36,,14.1,1,1,6,13,3,93,7.23,7.27,5.89,6.80,8/5/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110888C,BC_SF10_0218,MUTANT,control,BC-GC1,2,4,K,2,5/24/2016,3,4,4,8L3,6/27/2016,31.36,34,,12.6,1,3,6,12,35,89,7.27,9.36,12.11,9.58,8/5/2016,vv,Fruits from MB,,,,,,
BC_Expt3pt6,BC,SALK_107138C,BC_SF10_0166,MUTANT,control,BC-GC1,2,4,K,3,5/24/2016,3,3,3,,6/27/2016,57.90,34,,17.3,2,3,3,7,94,126,6.74,11.27,9.87,9.29,8/8/2016,cck,"Top of main stem dead, fruits from MB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109510C,BC_SF10_0200,MUTANT,control,BC-GC1,2,4,K,4,5/24/2016,3,3,3,,6/26/2016,48.30,33,,15.3,1,2,4,11,76,124,9.87,7.00,8.24,8.37,8/8/2016,cck,"Top of main stem dead, fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110062C,BC_SF10_0206,MUTANT,control,BC-GC1,2,4,K,5,5/24/2016,3,1,1,,6/24/2016,43.98,31,,14.8,1,6,9,20,59,208,5.21,7.65,7.93,6.93,8/8/2016,cck,"Top of main stem dead, fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119551C,BC_SF10_0352,MUTANT,control,BC-GC1,2,4,K,6,5/24/2016,3,3,3,,6/20/2016,32.91,27,,16.6,1,3,4,10,98,113,10.35,11.13,10.11,10.53,8/8/2016,cck,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108241C,BC_SF10_0178,MUTANT,control,BC-GC1,2,4,L,1,5/24/2016,3,3,3,,6/24/2016,47.01,31,,35.4,2,6,3,8,183,70,11.88,14.19,11.80,12.62,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_109543C,BC_SF10_0202,MUTANT,control,BC-GC1,2,4,L,2,5/24/2016,3,3,3,,6/25/2016,40.51,32,,9.4,0,0,6,14,5,139,7.82,8.03,5.54,7.13,8/8/2016,cck,"Algae, top of main stem dead, fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113809C,BC_SF10_0263,MUTANT,control,BC-GC1,2,4,L,3,5/24/2016,3,2,3,,6/27/2016,52.83,34,,25.5,2,8,3,5,131,151,11.50,9.05,5.54,8.70,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,CS22633,BC_SF08_0267,PHYT,control,BC-GC1,2-2,4,L,4,5/24/2016,3,3,3,,6/21/2016,22.03,28,,22.4,2,6,7,11,103,178,6.67,8.14,8.89,7.90,8/5/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_106653C,BC_SF10_0156,MUTANT,control,BC-GC1,2,4,L,5,5/24/2016,3,3,3,,6/22/2016,35.43,29,,29.2,1,3,3,10,115,92,13.19,7.21,11.33,10.58,8/5/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_111446C,BC_SF10_0230,MUTANT,control,BC-GC1,2,4,L,6,5/24/2016,3,3,3,,6/24/2016,35.35,31,,28.9,2,7,2,8,123,78,10.30,13.07,10.55,11.31,8/5/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_112856C,BC_SF10_0242,MUTANT,control,BC-GC1,3,5,A,1,5/24/2016,3,3,3,,6/28/2016,43.52,35,,10.4,2,2,5,9,40,119,9.03,11.24,11.33,10.53,8/3/2016,jt,"Dead, short main stem, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110231C,BC_SF10_0210,MUTANT,control,BC-GC1,3,5,A,2,5/24/2016,3,3,3,,6/28/2016,37.94,35,,14.0,2,2,5,8,38,143,10.68,10.20,10.49,10.46,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_120107C,BC_SF10_0360,MUTANT,control,BC-GC1,3,5,A,3,5/24/2016,3,3,3,,6/30/2016,35.87,37,,28.1,2,3,3,6,91,130,11.25,9.35,11.71,10.77,8/3/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_109314C,BC_SF10_0197,MUTANT,control,BC-GC1,3,5,A,4,5/24/2016,3,3,3,,6/30/2016,25.62,37,,10.0,1,1,4,7,10,102,8.43,8.97,8.76,8.72,8/3/2016,jt,"Dead, short main stem, all fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_115655C,BC_SF10_0286,MUTANT,control,BC-GC1,3,5,A,5,5/24/2016,3,3,3,,7/7/2016,36.86,44,,7.8,1,1,1,1,2,36,6.42,6.00,,6.21,8/3/2016,jt,"Dead main stem, all fruits from BB",BoltDays,Avg_Length,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107932C,BC_SF10_0173,MUTANT,control,BC-GC1,3,5,A,6,5/24/2016,3,3,3,,7/1/2016,24.40,38,,15.9,1,1,3,6,3,101,8.53,8.65,5.80,7.66,8/3/2016,jt,"Dead main stem, all fruits from MB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC1,3-1,5,B,1,5/24/2016,3,3,3,,6/25/2016,33.32,32,,18.3,1,1,4,10,80,108,6.74,9.55,7.08,7.79,8/3/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119147C,BC_SF10_0344,MUTANT,control,BC-GC1,3,5,B,2,5/24/2016,3,3,3,,6/28/2016,32.42,35,,7.2,0,0,6,6,1,72,10.43,,,10.43,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,COL70000,BC_SF08_0303,PHYT,control,BC-GC1,3-1,5,B,3,5/24/2016,3,3,3,,6/30/2016,27.54,37,,5.0,0,0,3,3,0,28,,,,,8/3/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132739C,BC_SF11_0004,MUTANT,control,BC-GC1,3,5,B,4,5/24/2016,3,2,2,,7/4/2016,46.98,41,,8.9,2,2,3,4,28,62,8.83,8.62,12.56,10.00,8/3/2016,jt,"Dead, short main stem, all fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
